"FPS","octinoxate","zinc_oxide","eficacia_octinoxate_hplc","eficacia_zno_aa","spf_in_vitro","emulsifier","emulsifier_type","base_type","viscosidad","CSAT","formula_price","x290","x291","x292","x293","x294","x295","x296","x297","x298","x299","x300","x301","x302","x303","x304","x305","x306","x307","x308","x309","x310","x311","x312","x313","x314","x315","x316","x317","x318","x319","x320","x321","x322","x323","x324","x325","x326","x327","x328","x329","x330","x331","x332","x333","x334","x335","x336","x337","x338","x339","x340","x341","x342","x343","x344","x345","x346","x347","x348","x349","x350","x351","x352","x353","x354","x355","x356","x357","x358","x359","x360","x361","x362","x363","x364","x365","x366","x367","x368","x369","x370","x371","x372","x373","x374","x375","x376","x377","x378","x379","x380","x381","x382","x383","x384","x385","x386","x387","x388","x389","x390","x391","x392","x393","x394","x395","x396","x397","x398","x399","x400"
18.25,3.77128349525825,4.50886807295463,90.0434484215148,96.4193789549175,10.8905651005556,"Natural","ionic","Oil",1288.15788053997,"so_so",1.49,1.46656703175585,1.46943098052215,1.47453855509613,1.46801052857734,1.46624541359052,1.46551950456199,1.47233369180124,1.47148366908407,1.46499926713519,1.46599830410438,1.4614862004382,1.45586904150746,1.45501925958502,1.4560901651905,1.45415020731176,1.45394168219174,1.45419810835934,1.4560563201712,1.45640450449958,1.44901188464126,1.44476300443192,1.43058093813977,1.4213073929102,1.41140511213385,1.38883433392152,1.37269518289383,1.34965656532716,1.33044230088118,1.30893154098962,1.28049040913541,1.25066519346401,1.22394554259187,1.18990042800902,1.1570996091976,1.11664056797036,1.07898829224278,1.03898220953298,1.00064787289635,0.963104493708341,0.921398492328807,0.883330219375256,0.846680829976584,0.813985339798208,0.782242428293631,0.753581530740869,0.726951720847369,0.701319259089185,0.679865097792037,0.660544523707808,0.642531944510906,0.626934640504688,0.6140002202678,0.603006191500252,0.596072402456987,0.582946164399472,0.577199197911276,0.571991341646412,0.569612803525699,0.56305521688309,0.557596725699176,0.55479694186644,0.555377646426105,0.551422436358181,0.550720909177667,0.547819580699605,0.549697955757458,0.550891100053983,0.548580667943067,0.546296204971812,0.549030982653678,0.546437826760811,0.542523875723244,0.543691118952126,0.54248886276869,0.540218213423466,0.540163950790696,0.537146096668699,0.536434429710766,0.533902196597797,0.529351833947181,0.525248812915536,0.517518642806234,0.508359476940646,0.498669405741113,0.487631382931425,0.475446161529568,0.465177108855521,0.456015602591119,0.447380719793378,0.439453667635985,0.428857319600157,0.42741537425053,0.424144696533965,0.420702283353325,0.418125279756824,0.413601018447485,0.413622922378149,0.413127419835303,0.412350771394513,0.410930982984333,0.408334466082483,0.406205493575288,0.404767759849693,0.404990097616057,0.403722355583291,0.402433971644915,0.402124081135407,0.400516177697411,0.399906493758465,0.398620071209669,0.399025044490578
31.53,6.80702956026138,7.79317373415505,99.9379161767616,89.1764215986519,13.849805323162,"Sintetic","non-ionic","Water",916.828672642219,"dislike",2.293,1.778937385814,1.78282134274952,1.78760174077083,1.7811526084625,1.7862551112268,1.78914318547465,1.7973914712708,1.80502973853682,1.79942266937954,1.80168842300985,1.79369112778031,1.78707722676271,1.78439336548213,1.78616556695846,1.78843073070161,1.79006994338183,1.78945078404949,1.78854153519092,1.79085476811045,1.79128830347058,1.78407080573625,1.77462479304853,1.75708713596293,1.74790248159551,1.71791969048358,1.70176305501922,1.67273650360843,1.65306727276496,1.62676898779563,1.59037182926381,1.55954784491548,1.52891729076467,1.4839791733193,1.44759820637923,1.39973984554614,1.35955149807636,1.30688047285904,1.26284309924526,1.21276375733907,1.15911519781547,1.1128380372969,1.06364308909751,1.01821091964642,0.977605981649938,0.934875623996885,0.899320789464826,0.86508294096362,0.833388049711087,0.802880980841576,0.776521977790645,0.751058252623334,0.730234700546487,0.707756056440375,0.69767149218507,0.680062153974117,0.669627825147508,0.663034188872275,0.655313184716766,0.644997666768067,0.639875038178966,0.631557090239949,0.625789800222583,0.627880505883058,0.623438575872756,0.620099429316303,0.618601397287812,0.621780300499362,0.621256351588038,0.621940710590923,0.6174630952686,0.617946419266425,0.615342381771256,0.615206795156438,0.613324975286327,0.610494820389506,0.607384667852416,0.604133881106936,0.601820711451275,0.600708733603009,0.594928961230784,0.591954776050745,0.572744605288874,0.562940228365886,0.547635867016919,0.530957592874267,0.516535367837912,0.497339828443178,0.481519134519996,0.464435430105111,0.452462297847515,0.441664369335668,0.434348219034741,0.429312399547964,0.426859921098424,0.419442917279233,0.415233401268416,0.41184704694783,0.411690481352353,0.409634541397714,0.405626572611227,0.404202464805237,0.401106993841717,0.401268196044899,0.400724950579811,0.395011869820316,0.399519396345865,0.394761446698312,0.393607237827614,0.391993463827188,0.392347346754246,0.390592384334714
29.19,7.13704011832522,4.32362056985783,94.881514090625,80.2968115841198,11.6326700380142,"Sintetic","non-ionic","Water",1584.70236184506,"dislike",6.905,1.79024132548616,1.79188536812304,1.79625579103966,1.79319961278993,1.79521669448647,1.80270680312686,1.80239126656788,1.80897434892459,1.80748359110727,1.80641006289661,1.79609922562846,1.79402533526216,1.78519166358193,1.78313555977095,1.7898767031854,1.79293293779518,1.79382083628555,1.79173015108345,1.78605434677562,1.78861595511357,1.77867200570428,1.77292431538986,1.75654464252424,1.74104470245763,1.71290949287633,1.6923205771081,1.6694927971178,1.64626057306022,1.61980573219948,1.58194142757629,1.55024048917666,1.51053716739807,1.4667286761762,1.4237936688568,1.38089843271834,1.33988453324367,1.28280408327349,1.23264385105174,1.18180979801163,1.12565549973341,1.07544511121045,1.02493300390314,0.972347339990757,0.927033599677276,0.883094530579327,0.843213618740358,0.807616170236367,0.777135263545985,0.743856268672147,0.720838221042058,0.687034811253302,0.666322332433173,0.646470766618723,0.625619669819906,0.614560250090029,0.598139161348155,0.590416463954343,0.57520706215741,0.572339043838424,0.566319420092565,0.55985780767754,0.547387929839652,0.551800681197663,0.544809061531452,0.542552761032433,0.541776761158135,0.534228788805345,0.539425983480576,0.535856403741419,0.535784239641815,0.538937469638239,0.535057818381353,0.533430049422565,0.535456099661536,0.528446760918289,0.523791748022529,0.521447629005037,0.519674143799985,0.52043782712789,0.510675771125085,0.514300871817817,0.499547452209358,0.497120159270519,0.484690482487281,0.473282795479406,0.472272352079728,0.457245572612055,0.447123316157014,0.427726785073106,0.424763164740744,0.422728127648481,0.416762780516808,0.411352427818113,0.408594289027326,0.403065986284809,0.403964719051678,0.398686054636209,0.396876800902574,0.398400305868898,0.394456532667964,0.391194579413386,0.394284972075953,0.396567815717828,0.390675224283833,0.389136260255681,0.391070141195936,0.389177596979076,0.382601991213858,0.387043655844361,0.388851311468003,0.381154682646923
19.86,4.26193839324819,3.17997825843041,87.9401419861838,83.2644006337915,9.93512197037452,"Natural","ionic","Oil",1781.88033466016,"so_so",3.521,1.54606092078451,1.55003779168477,1.55445434680031,1.54840431870328,1.54644213447762,1.54662441472296,1.55221400684556,1.55383007690947,1.54741773405884,1.54792366458975,1.54141847924083,1.53679211413504,1.53388255996616,1.53371306561335,1.53309170587113,1.53366581867947,1.53354571063046,1.53486009025596,1.53360748951575,1.52763274796562,1.52188671838946,1.50876424242512,1.49814424244874,1.48681016634852,1.46193147358202,1.44372303866008,1.41883930387046,1.39936896017065,1.37489599555128,1.34325050447067,1.31124929550794,1.28137050246351,1.24296251966119,1.20717411493787,1.16372550880533,1.12332136676973,1.07851814222811,1.03552019630764,0.99331345845262,0.945570494423402,0.90308788585851,0.861138254458946,0.823258975000016,0.786865415475675,0.753266722623967,0.72252285781971,0.693516926594053,0.669153277048537,0.6449250032224,0.624375791939729,0.603823047766844,0.589314917195995,0.574877237577084,0.565082732119525,0.550613777525432,0.54251357686495,0.536407254268879,0.531593204506097,0.524548316295078,0.51795908307591,0.513827025637043,0.512117925612431,0.50858391444642,0.506432950473889,0.503091363006726,0.504177113162424,0.504003260828217,0.503134765699321,0.499773550003265,0.500700979827337,0.499019920258161,0.495397219017641,0.4957089643856,0.494977500894385,0.491435683172748,0.490991060824977,0.488394979940248,0.487480973787682,0.48754809376263,0.482152675003923,0.481663329825765,0.474235713319183,0.46896487406164,0.461370492622667,0.453229223355871,0.447391683638285,0.439313117261153,0.434222183138734,0.425837153848281,0.421526053835798,0.413665083232653,0.41358430896746,0.411030118129834,0.40921027017026,0.406449450069656,0.403090396247425,0.403819675074655,0.403709006842042,0.4037686813933,0.400836224215281,0.39827309345398,0.39804510251056,0.397376036355334,0.396742404741539,0.395226237359838,0.395069214884722,0.394953088288923,0.391940621888,0.392834306453208,0.392488705626722,0.391149758289136
25.07,5.05569418664872,9.43901521111536,86.472759979322,94.798454439036,12.9095843427195,"Sintetic","non-ionic","Water",1432.70699358981,"dislike",3.014,1.58017663333408,1.58431161208659,1.58580838751393,1.58471377566139,1.58398559569874,1.58393631744706,1.60194878918788,1.59532437058198,1.5923918558493,1.59433984975035,1.59355920566382,1.58527600146889,1.58759594286023,1.59332960357951,1.58919253850458,1.59035172482515,1.58798465884661,1.59072143681178,1.59730976568029,1.58678221621963,1.5853582527432,1.56967579247298,1.56002457662451,1.5520255233631,1.5273536869258,1.51145234586625,1.49356771799686,1.47076248579814,1.44801952239224,1.42373219974887,1.39659139502149,1.37079828357581,1.3386280797303,1.30341297812221,1.26073121040196,1.22325060061639,1.18555573200644,1.14970373923583,1.11259585562215,1.07121057865916,1.03217309667498,0.996301583098664,0.964784715933329,0.934558264207245,0.904481337572273,0.874362883589375,0.849104944954023,0.823809124231852,0.804621976702871,0.783027226561796,0.773155731466896,0.754186570686426,0.74503201736235,0.738339504961729,0.726967193727994,0.720261963669435,0.710065923321472,0.712261956724114,0.704488919555617,0.69950274616416,0.697103589588315,0.703750476842494,0.694530256529042,0.696656107039332,0.696487897447081,0.693574813347736,0.699825190836357,0.693033133506718,0.694913189034296,0.698480694419783,0.693711830739376,0.693865345021111,0.69450122511302,0.69090145369256,0.694857750241582,0.694294038129163,0.690823432608156,0.686892209342283,0.677529449671421,0.676943999840633,0.658442143787938,0.649008589298285,0.628731436278856,0.615452924894055,0.592320157423978,0.557289899503202,0.539092415072433,0.515709425001988,0.506759173782163,0.489947853823875,0.471671833417056,0.460960317837257,0.457422624955674,0.448658328083486,0.445128334334274,0.436621439710967,0.436952650533434,0.432988411541806,0.427274320098122,0.428842425180386,0.427702289993726,0.419397395599793,0.41636844805735,0.420879519904071,0.416133755153128,0.411261443497784,0.413202829451532,0.4173698187136,0.411060268198013,0.40665626435468,0.410956000810557
9.25,1.75151956801542,9.17209975296736,99.1477085676563,94.7658747428944,10.9953889761269,"Natural","ionic","Water",674.517937874949,"dislike",1.399,1.01374931805349,1.00566954745247,0.994387845298001,1.01917548074433,1.00364384129043,1.01213332759684,1.02587738421634,0.982170601386417,1.00185225146209,0.996686873207235,1.0046766700121,1.003439963609,0.999095146398295,1.00505013249052,1.00239325155501,1.00948916177568,1.00647640605918,1.00947153760939,1.00752401039268,0.989541009419293,0.990819618595312,0.981403059219715,0.985773162238125,0.973608125367624,0.96952178797517,0.950070658223164,0.983554063040796,0.950375119524206,0.941639917365451,0.94873703063098,0.945467625659551,0.912642615975161,0.919539044493515,0.882040054021889,0.878319003873665,0.863929570525862,0.855862552728724,0.838883765411041,0.840474156861753,0.832960300042532,0.815962022767036,0.818994915150021,0.80833725581496,0.803163180174752,0.803066895582201,0.782953737436304,0.785251612243585,0.783363013930168,0.786207579763817,0.791478637358423,0.800998403087891,0.784849438151835,0.811774095726498,0.788528293507539,0.818572494914702,0.80502638785075,0.785053076219096,0.788557252828711,0.810081274864158,0.809969475061131,0.822138024420995,0.834363208815479,0.815939162656552,0.824377400104735,0.838695160474795,0.828198786747733,0.816283935785877,0.812240875627897,0.813783298119686,0.839623763004941,0.835250281430596,0.842164555265742,0.838833727399595,0.842570144885,0.852084094191155,0.848307733981188,0.846811142364892,0.837070407877704,0.812133283141806,0.812947710271951,0.768582875642473,0.778964350198223,0.748329752681783,0.738527924825661,0.702199541680833,0.64089043826631,0.620331649660647,0.577109278837685,0.568362202767958,0.555628149117873,0.543164079136193,0.513508294930051,0.510351205704492,0.484468311470428,0.489240060607629,0.484300530363241,0.480409698133005,0.462016536354951,0.452461180446284,0.467897207613109,0.464534969045758,0.456279272087352,0.453245176766844,0.45540400706051,0.456871479155531,0.428961777764297,0.450144699943968,0.453873500548536,0.451225510537476,0.439597657080773,0.439826985949384
13.45,3.06235563183209,4.13917584478292,99.1716674831594,95.0904581280983,10.9066358359051,"Natural","non-ionic","Oil",3666.63052429272,"dislike",11.629,1.28039124584294,1.27790291797,1.28368656428291,1.27741215076802,1.27558304661445,1.2767298646964,1.2760257816349,1.27182245085662,1.26875510886626,1.26829075175191,1.26425622390723,1.25980659336619,1.25728621517561,1.25742473507284,1.25769687780901,1.25737812340019,1.25953456846628,1.26008714309378,1.25730475728248,1.25250835904141,1.24768354536308,1.23748647401822,1.22940749659988,1.21907553012686,1.20313623199632,1.18981315918291,1.17493541302769,1.15557444672107,1.14124041787069,1.11784172948665,1.09454029883329,1.06860537558233,1.04409815679062,1.01489542800359,0.986490476093456,0.9574381737857,0.923263131095745,0.892478051343163,0.863918704800112,0.834139245252642,0.804598457279008,0.778432250564217,0.750628345488777,0.726284166824616,0.70642397451934,0.686609037005539,0.667707778126189,0.653438608851716,0.641740547304249,0.632021689659551,0.618904500769065,0.609371227306023,0.605084547217081,0.596320696471242,0.591435535085046,0.585705264063751,0.583002638814523,0.577712090428826,0.577804266424833,0.575235371819211,0.575016370005325,0.571707672125395,0.572918362082026,0.571557968097176,0.570079914901948,0.573508033778836,0.569119400566667,0.569751424576905,0.567537628870375,0.574343274758143,0.573450731525109,0.568073815725031,0.569500880359364,0.570326735142156,0.566842745788344,0.565145292465095,0.562224431477893,0.562515878862004,0.557383309457925,0.551322043356351,0.547751643084398,0.539359117922101,0.530090532036043,0.517742121925357,0.505989166755772,0.494751683901069,0.482275489221208,0.469409101001779,0.456756730561708,0.448621319850774,0.441643040768543,0.437625610844859,0.432478859303795,0.426966588758318,0.424936782598519,0.423216822299079,0.418496170069851,0.41671680042049,0.417359187067672,0.418370863998785,0.41489443417608,0.413949976555291,0.413468819516366,0.410522244924392,0.411896906120644,0.409291900458219,0.408391949841771,0.405409456545823,0.406384785584768,0.405545286544811,0.403807007299741
18.6,3.69637037769861,6.71174263232243,94.319925631419,87.0333875236707,11.1739387609441,"Sintetic","ionic","Water",901.088713483212,"dislike",1.537,1.43666107165769,1.43884289038351,1.44215036877525,1.43970466257262,1.43646533255145,1.43621193750234,1.4483015072594,1.44040535436091,1.43696471105316,1.43763969393928,1.43681247058362,1.43046724560077,1.43156272670172,1.43503711814705,1.43135938634048,1.43148426151637,1.4310038022513,1.43397260588198,1.43658789058584,1.42535962593627,1.42369627431518,1.40781309500453,1.40119449256109,1.39141622881808,1.37078838855675,1.35470939032473,1.33879720255003,1.31650390075726,1.29685640260458,1.27403805318673,1.24701786898705,1.22088028231056,1.19300816235272,1.15935211710238,1.12201412134705,1.08610403569039,1.05163384306625,1.01680063409985,0.984567020046361,0.948050150120351,0.912310633693705,0.881231379571775,0.852821434459392,0.824986738744248,0.800651138777312,0.77463144503733,0.752344537600504,0.732481227684471,0.717442635891917,0.701156527696054,0.691662017290264,0.677346055330576,0.672511960959221,0.665027790361056,0.656281018104469,0.650625339407947,0.642660542729903,0.643633088268419,0.639327484339273,0.634409356309859,0.634237542012406,0.639512434272332,0.631238972187757,0.633270075131955,0.632724985304122,0.633009817547021,0.634867532529549,0.629990699330027,0.629129357259979,0.636224236944586,0.631807335470421,0.629551648055351,0.630805930955585,0.629117218693587,0.630343904757579,0.630498262722917,0.627194637902386,0.625069502523261,0.616968386916257,0.614462869582148,0.600623620167903,0.59530952540433,0.578880267068437,0.567550821594023,0.549734873745347,0.523380478980679,0.50975535705654,0.492127852554994,0.484154806158945,0.471742250979204,0.456973567468406,0.450549000349192,0.446902064344126,0.438841126542997,0.437323126224046,0.430856166744124,0.430836859541795,0.427462704386854,0.424263459921147,0.426201380803266,0.423685316529933,0.418423338907865,0.415745466513761,0.417869244249785,0.41666582675598,0.410502163509725,0.413259069298161,0.414414451475091,0.411326169154051,0.407496675879583,0.410224058435672
26.86,6.63100952624188,3.46457990487768,85.2548724901936,87.0455389407796,10.8862778889298,"Natural","non-ionic","Water",1075.04564625842,"dislike",2.252,1.74762228740604,1.74912058265492,1.75354040276388,1.75068723112406,1.75146101325039,1.75880166943295,1.75718406629284,1.76277400659505,1.76136923638139,1.75999178045292,1.74963199245342,1.74812900561118,1.73880911277251,1.73620636998379,1.74277427681528,1.74582533655475,1.74690975288111,1.74510202019101,1.73824300777527,1.7400252789518,1.72995598977411,1.72399739112746,1.70863789499509,1.69248622138255,1.6653754955691,1.64424272481826,1.62235036902832,1.59914160655098,1.57296591588312,1.53569162300892,1.50377200875637,1.46374675226293,1.4210054806767,1.37790364657635,1.33610782851591,1.29527651250428,1.23920356371696,1.18903678798164,1.1395017696128,1.08443558556804,1.03494067015104,0.985773984257367,0.93415644759947,0.889595536585012,0.847357872763057,0.808455131243737,0.773969243485526,0.745086892477611,0.712909798334069,0.691415486031686,0.658013123063241,0.638720887160423,0.620412915126352,0.599204087479986,0.589314457018762,0.573044070775595,0.565661026043763,0.550464581661549,0.5487434033917,0.542624321563888,0.536989771340216,0.52462296438303,0.528637358895793,0.521797546855377,0.519615133374297,0.51940347184114,0.510613042402365,0.516331499648598,0.511870344920188,0.512817431813464,0.515938228769996,0.511817333811247,0.510127013195389,0.512599649461244,0.505137992536354,0.50070249269637,0.498536148198749,0.497026629189017,0.498207874253937,0.488148047964027,0.492869783157141,0.479939349079099,0.478857344116433,0.46769661962022,0.457935196377749,0.459472428112657,0.446302319857515,0.438277193429504,0.419846818925686,0.418687947994901,0.417783782559316,0.413028359412158,0.407927451448639,0.405324313046471,0.400524741344529,0.401955558245936,0.397152299423981,0.395263498856112,0.39746203348621,0.393518001314859,0.389954768060556,0.394012083590113,0.3963604526846,0.390001712274094,0.389348081622423,0.390543627784181,0.38944273954858,0.382132958380722,0.387416440835691,0.38932911789646,0.381173165164158
10.12,2.62795987507729,2.85503615842212,88.3830232641473,96.0415133407797,10.0092272503901,"Natural","non-ionic","Oil",3673.88088761259,"dislike",15.248,1.14424697889293,1.13885907130217,1.14524613630456,1.13559810910884,1.13525274035014,1.13581066842986,1.12769692712787,1.12609033371503,1.12306593022087,1.12217610696101,1.11597323025819,1.1114367791334,1.10749265693536,1.10606964222887,1.10799625440779,1.10738653732306,1.11044546824548,1.10911803658628,1.10459930925308,1.10427080779152,1.09741493841381,1.09106041759186,1.08134061680751,1.07257838203905,1.05955517697013,1.04935861992954,1.03438132489478,1.0181699885705,1.0075499261793,0.984621910170715,0.965200405156079,0.941670904515493,0.919315972911013,0.894956218815649,0.871943663173082,0.848637960751615,0.815937972171186,0.790390073135535,0.764772767116993,0.740441345172208,0.716816881799289,0.694725684673921,0.669396307859391,0.649282321726585,0.632667776861169,0.618306621315158,0.602655816849014,0.592010396491421,0.583160255747435,0.576993480635821,0.563797357309555,0.557125258452731,0.552233902178043,0.545222392657551,0.541857626337784,0.537426255018093,0.538421988989699,0.530424555014016,0.53157695822044,0.531034763880667,0.529898114611047,0.521904508192732,0.529272368719068,0.5259489142261,0.523617814874152,0.528078411955939,0.522124304843525,0.525052505242626,0.523453763817129,0.527797494146606,0.528665343103691,0.522132214257844,0.523715572614156,0.525077302877434,0.519857672736005,0.517071594613271,0.514550368423789,0.516277674395629,0.51311156270542,0.506523069469934,0.508737635603642,0.497927239844494,0.493122350936667,0.481166297854171,0.474093531187964,0.47153929853465,0.460585118721259,0.451014194585597,0.437580369100734,0.431326174865721,0.429109608408911,0.426502829807785,0.42132458069421,0.418354874358901,0.415807157445123,0.416513269435011,0.409135430007713,0.409059596483867,0.411330191380982,0.411936393599464,0.408806178069763,0.40916626557358,0.409783664070531,0.405081686352535,0.406746652685513,0.40771882169217,0.403547836504359,0.399608762945136,0.401534910663017,0.402575114601884,0.399352441488679
19.58,4.13972271770758,4.02705576097115,97.0191517617779,87.9627577097833,10.8300303406905,"Natural","ionic","Water",437.069468640235,"dislike",2.721,1.52133339629342,1.52468518600936,1.52974839278652,1.5232755443245,1.52189814933806,1.52193699583694,1.52765290973156,1.52871318763496,1.52224027508207,1.52313053646715,1.51727865325855,1.51218524498049,1.51007156667664,1.51042801723966,1.50954748919776,1.50981969004893,1.51001775470514,1.51140243735373,1.51075759923058,1.50471899278251,1.49935315864056,1.48608949181616,1.47558394640876,1.46489463304858,1.44085405705828,1.42367530519397,1.39917920696612,1.37988756357208,1.35671113868336,1.32596277402388,1.29487403590901,1.26622324224764,1.22930427435755,1.19484355392048,1.15261612229402,1.11351637504461,1.07019475273131,1.02914457084812,0.988540182207318,0.9432746519111,0.902660886364571,0.862738803832874,0.82665675214227,0.792152750346775,0.7604096921102,0.731518822719171,0.703825134806105,0.680632377938737,0.658387311177789,0.639006911618431,0.620184202042191,0.606376153559991,0.593084388112596,0.584565783656577,0.570674231838085,0.563553234230413,0.558168273555262,0.554047038499518,0.547264236592965,0.541385351358304,0.537665327391947,0.536403254975241,0.533457424288122,0.531691714053306,0.528489669363135,0.530068713540314,0.530396838808756,0.529209382117232,0.526436334035111,0.527922630843927,0.526145326920781,0.522244962271735,0.522932912078947,0.522072687661949,0.518838198093106,0.518335173991798,0.515504862956351,0.514725086896003,0.513724769101121,0.508400395496029,0.506682882570332,0.498198740098074,0.49121515137502,0.482047566035413,0.472272655727445,0.463817378550361,0.454035586561227,0.446701354777062,0.43730041375095,0.431073510047524,0.422069985984024,0.421124719691303,0.417960564463106,0.415473130417032,0.412463524410354,0.408720306378936,0.408704803679161,0.408495674191,0.40829045693493,0.405834664375897,0.40321996784678,0.402241726476913,0.401371285439855,0.400836753611617,0.399347209382853,0.399099923016562,0.398468099434721,0.395893769992641,0.396237523334589,0.395663509406152,0.394828919190645
29.65,7.40613860646958,3.94389903353951,98.1318974396956,94.5438201012113,12.4190341401544,"Sintetic","non-ionic","Water",257.314352133983,"dislike",1.337,1.8096868967254,1.81153366448242,1.81520031310002,1.81310512447165,1.81437959699559,1.82227364856525,1.82249096195794,1.82849356207009,1.82761553525671,1.82591721338609,1.81573420772512,1.81412426414811,1.80483992794249,1.80258688384253,1.80948952035399,1.81272227791507,1.8134120002243,1.81138335568294,1.80534959082624,1.8074470436589,1.79771012576257,1.79184758117617,1.77596975640339,1.75965793774046,1.73126897886825,1.70981391090558,1.6880338484743,1.66389804033515,1.63693120325636,1.59921359085648,1.56719492695292,1.52627662024777,1.48247398192787,1.43816020761018,1.39508648279054,1.35316482199704,1.29563392722944,1.24418529008453,1.19289833213264,1.13548592351594,1.08383713286652,1.03242892381588,0.978682495291581,0.932039508327513,0.887138142598455,0.845487154129067,0.809011365269099,0.777683579919987,0.743333412583727,0.719570948192397,0.684865209665526,0.663152876748024,0.643410728384286,0.620876533530707,0.610020174476018,0.592548142602398,0.583660585270764,0.568035525693971,0.565494171560087,0.558851929418916,0.552540615647375,0.540168901948786,0.543452673522829,0.536496663798669,0.534475825858374,0.533194136180534,0.524903731999215,0.530047439625166,0.526030365883786,0.526589534733487,0.529551708896767,0.52592555109935,0.524077473735788,0.526298567775628,0.519389323082855,0.514838596227761,0.51260546660056,0.510616007239232,0.511269425893053,0.501582151852046,0.504785838255478,0.49147863822832,0.489309373244334,0.477794213416019,0.466748356973734,0.465808823692189,0.451682507937606,0.442029943666648,0.423386604687297,0.42137689974578,0.419752717206622,0.413788838074723,0.408681169570964,0.405617214515855,0.400581791271638,0.401639279664312,0.396749003510566,0.394528909286069,0.395997984136435,0.392362665074406,0.389022947462952,0.392370235595436,0.39465859472622,0.388756696681591,0.387508971859998,0.388569280975234,0.387618016548908,0.380935224917323,0.385640296178103,0.387214194144653,0.379358117246716
22.08,4.37665327518876,8.94048491076955,91.8098472161898,91.6224601776236,12.3483388768642,"Sintetic","ionic","Water",778.755854672985,"dislike",1.549,1.50519697244612,1.50868412501997,1.50964055873509,1.5101253254402,1.50706058950141,1.50680545323789,1.52535745893692,1.51460189365422,1.51279480412111,1.51394707785854,1.51488259857517,1.50708929168041,1.50981493025145,1.51570265303982,1.51055221611744,1.51149861579525,1.50926705827294,1.51283663402598,1.51889016528329,1.50561966622537,1.50543504162202,1.48845567463109,1.48165381254003,1.4728568182717,1.45055886785906,1.4341797180588,1.42040816234536,1.39633273554588,1.37518855450729,1.35423054000199,1.32802553030152,1.30228341226112,1.27450664948319,1.23911590225868,1.19946668999211,1.16283039288132,1.1291601928501,1.09488114338608,1.06206006898912,1.02447474906391,0.98740391974411,0.955740033283506,0.927552583965091,0.899821966915562,0.873919706316455,0.845334077733755,0.82270054079388,0.800162458987172,0.784349600491884,0.765321302265637,0.758586810860888,0.740819321323274,0.736304230532845,0.728967901268416,0.720435117700036,0.714160758926305,0.703193646191361,0.706842392325557,0.701261027245496,0.696178421759158,0.695967399609381,0.704838999640416,0.693029319706318,0.696586496956638,0.697325497266118,0.694738076146156,0.69968223661142,0.692192206372441,0.693382118168079,0.700368800709201,0.694570279120021,0.694779682134673,0.6956081956933,0.692420359561576,0.697128339061142,0.697223346990194,0.693799986230972,0.68986248315699,0.67868425828843,0.678614508118017,0.65748997445991,0.651981142249752,0.630356738533737,0.61821175274217,0.594894218351824,0.557354854601487,0.54067915800386,0.516859929265602,0.50989768959645,0.493569972608576,0.474916256321207,0.464218642233446,0.460958855610247,0.450542259764823,0.448675602860991,0.439987369936299,0.4409198172455,0.435864093544497,0.430019143586248,0.433251819838241,0.43167840822006,0.423230889061401,0.419651002496438,0.424417186635482,0.421136391950402,0.413171292887554,0.417387959640794,0.421745032285307,0.415536271426856,0.410085207353571,0.415033556497387
24.38,4.98381441745929,8.40073433251353,90.4828092741617,87.2868335914942,12.3176026468826,"Sintetic","non-ionic","Oil",1725.85966366016,"dislike",5.345,1.57830821733569,1.58167998872143,1.58452657657557,1.58223121696712,1.58196679627919,1.58274366257082,1.59681974449062,1.59238595101505,1.58902022145558,1.59074941284276,1.58853477700297,1.58123686153461,1.58206792612671,1.58639102791769,1.5838087709916,1.58488313448613,1.58351778634748,1.58561127775437,1.58994677035676,1.58143107218168,1.57865279288408,1.56430171113716,1.55392189355313,1.54497948200458,1.52058059807763,1.50446725754388,1.48530881819092,1.46308549401396,1.44060358211113,1.41434625112308,1.38653762500069,1.35939529210972,1.32613446351882,1.29090408242482,1.24905169439661,1.21167841471355,1.17188926691949,1.13471543377155,1.09660538647746,1.05452309904717,1.01514829737212,0.978351022676105,0.944928180373847,0.913554307114405,0.882961353800377,0.853158972985798,0.827282284802244,0.802627453277902,0.782696435651911,0.762208949795452,0.749366025887071,0.731605727811886,0.721508021504363,0.713699347048828,0.702495024349572,0.695250668755565,0.686558216466364,0.686293644295299,0.679555334946903,0.67475478847802,0.672062209300918,0.675676714448775,0.669264268636539,0.6700428501172,0.669304530008265,0.667715663010436,0.671688369070492,0.666992924722946,0.667799711325257,0.671140502819986,0.667694299974508,0.666570077573292,0.667177008680532,0.664631512423504,0.666354914919003,0.665314618288548,0.661921348672309,0.658789896960623,0.65122210981858,0.648800529497099,0.634641076713716,0.624181215186567,0.606918084007236,0.593369908864928,0.572544122664787,0.543883719553274,0.526265754590199,0.50549947045672,0.494567654080918,0.479851833676308,0.464111618168549,0.454941054014691,0.45083739285076,0.443246873597469,0.439442284380631,0.432499226926331,0.431735465755987,0.428481082252963,0.424317932397871,0.424894247062096,0.423187030320374,0.416940803570507,0.414722757376324,0.41727408522953,0.413484448650695,0.409916151427295,0.410834969149744,0.412890184149062,0.408607705692833,0.405341313134096,0.407722537012693
